"","Spanish","French","German","Italian","Polish","Chinese","Filipino, Tagalog","Japanese","Greek","American Indian (all)","Portuguese","Korean","Other or not reported","Hindi and related","Yiddish, Jewish","Arabic","Vietnamese","Czech","Serbo-Croatian, Yugoslavian, Slavonian","Magyar, Hungarian","Russian","Dutch","Norwegian","Persian, Iranian, Farsi","Slovak","Armenian","Swedish","Hebrew, Israeli","Thai, Siamese, Lao","Finnish","Lithuanian","Ukrainian, Ruthenian, Little Russian","Sub-Saharan Africa","Micronesian, Polynesian","Dravidian","Danish","Turkish","Celtic","Rumanian","Slovene","Other Malayan","Indonesian","Albanian","Amharic, Ethiopian, etc","Hawaiian","Tibetan","Other Balto-Slavic","Near East Arabic dialect","Other East/Southeast Asian","Icelandic","African, n.s","Hamitic","Burmese, Lisu, Lolo","Basque","Other Altaic","Romany, Gypsy","Other Persian dialects","Kurukh","Uralic","Caucasian, Georgian, Avar","Burushaski","English","N/A or blank"
"200",15800,10800,1200,10200,1400,7000,400,200,2600,200,2800,800,600,400,200,1200,0,0,0,0,0,200,0,400,0,200,0,1000,0,0,600,0,0,0,0,0,0,200,400,0,0,0,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0
"201",600,600,200,3600,0,0,200,0,400,200,400,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",34000,95600,8000,37000,30200,6800,600,1600,13600,400,63800,800,2600,1800,2400,4200,600,200,400,1600,600,1400,400,1200,200,6800,1600,2000,0,2400,6600,400,1400,0,800,0,800,600,0,0,400,0,1000,200,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0
"203",200,200,2800,400,2000,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",3600,200,2600,0,400,0,400,0,400,0,0,0,400,0,0,0,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",1200,1000,400,0,0,600,0,0,200,200,0,200,0,0,200,600,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,200,0,0,200,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",3200,200,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,400,0,0,0,0,600,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",1800,400,0,0,600,400,0,0,400,0,0,0,400,200,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",2800,600,200,200,400,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1400,400,1600,200,1000,0,400,0,0,600,0,0,400,0,0,0,0,1000,0,0,0,400,0,0,0,200,400,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",800,0,800,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",5200,1600,3000,400,4000,0,400,200,0,1000,0,0,200,0,0,200,0,0,0,600,0,1200,0,200,200,0,0,200,0,400,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",800,600,600,200,2200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,200,0,400,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",600,0,1600,0,800,0,1000,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",400,1600,600,2000,1200,200,400,200,0,400,0,0,0,0,0,0,200,400,200,0,0,400,0,0,0,0,1000,0,0,8400,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",2200,600,400,400,1000,0,0,0,600,0,0,0,0,0,0,0,400,0,0,0,200,600,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",1200,0,600,0,0,0,200,0,200,0,0,0,0,0,0,200,800,0,0,0,0,1200,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",200,200,200,0,200,0,600,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",600,200,0,800,200,0,0,0,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,400,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",0,600,600,800,800,0,0,0,0,0,0,200,200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",1200,1000,400,200,2400,0,400,0,200,0,0,0,0,200,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",200,400,200,800,2400,0,400,0,400,0,0,0,400,0,0,400,0,0,0,0,0,0,0,400,200,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",0,0,600,200,400,200,600,200,0,0,200,0,0,0,1400,400,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",4000,0,200,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",1000,200,200,0,400,0,0,0,200,0,0,0,0,600,800,1600,0,0,0,0,0,200,0,600,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",1600,600,1600,400,400,600,600,200,200,200,0,400,200,1000,0,400,0,200,0,200,0,0,0,200,0,0,0,0,0,0,0,200,0,0,400,0,400,200,0,0,400,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",600,600,400,600,2000,200,0,0,400,0,0,0,0,0,1000,1400,0,0,0,0,400,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",1600,200,1200,5000,6000,0,0,0,1200,0,200,0,200,0,0,600,0,200,1200,400,0,200,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",600,200,200,2200,2200,0,400,0,200,0,0,0,0,400,200,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",400,600,1400,2000,1600,0,200,0,0,0,0,0,200,400,0,0,0,200,200,200,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",200,200,400,400,2600,0,0,400,400,0,0,0,0,0,0,200,0,0,1400,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",600,0,200,400,1400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",800,200,1000,1600,5800,0,0,0,2400,0,0,0,200,0,0,1800,0,400,1000,1400,0,0,0,0,400,0,0,0,0,200,400,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",1000,0,200,200,600,0,0,200,0,0,0,400,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",1400,600,0,1600,2400,0,0,0,400,0,0,0,400,0,0,0,0,0,200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",800,0,800,1000,1600,0,600,0,600,0,0,600,200,800,0,0,0,0,600,600,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",12000,4200,1600,4800,19600,1200,600,200,1200,0,0,400,400,800,400,5600,0,200,2600,1400,400,200,0,200,1000,0,0,0,200,600,800,200,200,0,0,0,0,0,200,400,400,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",1000,200,400,0,0,0,0,0,0,0,0,200,0,0,0,0,0,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",1200,400,600,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",200,200,200,400,600,0,0,0,0,0,0,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",400,600,1000,0,1200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",4000,1400,3600,200,800,0,0,400,400,0,0,200,800,0,0,400,0,0,200,600,0,800,0,200,0,0,600,0,0,200,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0
"242",200,400,200,200,400,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",1400,0,0,400,0,0,0,0,0,200,0,0,200,200,0,400,0,0,600,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",1600,1200,2200,0,200,400,200,0,1000,0,0,400,200,0,0,0,0,0,0,200,0,0,0,600,0,0,0,0,0,200,200,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",2800,3400,22000,600,4200,800,400,200,400,2000,200,0,1200,400,0,0,800,5000,200,0,0,600,15200,400,0,0,5000,0,400,6600,0,0,0,0,0,600,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0
"246",1200,0,400,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",400,200,1600,1200,400,0,0,0,0,200,0,0,600,0,0,0,0,1000,600,0,0,0,400,0,0,0,600,0,0,3600,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",800,600,8400,0,0,200,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,400,400,0,0,1600,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",800,400,1000,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",400,1200,1400,400,200,0,0,0,0,0,0,0,400,600,0,0,0,400,200,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",2600,1200,3000,200,200,400,0,400,0,0,0,200,400,400,400,400,200,0,0,0,1000,0,2200,600,0,0,600,200,0,600,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",2200,1800,2000,600,1800,400,400,600,0,1200,200,1600,200,200,0,600,200,200,0,0,400,0,1400,1000,200,0,1800,0,0,600,200,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",200,0,1400,400,200,0,0,0,200,0,0,200,200,400,0,400,0,0,0,1000,0,0,400,0,200,0,400,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",2400,800,1800,400,400,600,0,400,0,0,0,200,200,0,200,0,1600,0,0,0,0,0,400,0,0,0,800,200,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,400,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0
"255",400,400,400,0,0,0,0,200,0,2000,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",2400,3200,600,400,0,0,200,0,200,200,0,400,200,0,0,400,200,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",4400,3200,1600,400,0,200,0,0,200,600,0,200,600,200,0,0,1000,0,0,400,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
"259",0,0,600,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",5200,1600,4000,3600,200,1400,1200,600,0,0,0,400,200,1000,1000,0,800,0,0,0,200,200,0,0,0,0,0,200,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",200,200,1200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",11400,4800,9000,3600,200,800,1000,800,0,0,0,0,2000,800,200,800,0,0,800,0,0,400,200,400,0,0,600,0,400,0,0,0,0,400,800,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
"263",400,200,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",400,600,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",1000,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",200,400,1800,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1200,0,600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",1400,600,1400,0,0,200,0,0,200,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",600,600,400,200,0,200,0,200,0,0,0,200,0,200,0,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",3200,800,800,1200,400,2200,400,0,400,0,0,200,0,0,0,200,0,0,400,200,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0
"271",1000,0,1600,0,0,0,0,400,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",1800,200,800,0,0,0,200,0,0,0,0,200,0,0,0,200,0,0,400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",1000,400,2200,200,200,200,0,200,0,600,0,200,200,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1400,800,2800,400,200,200,0,200,0,2600,0,0,400,0,0,0,0,200,400,200,200,200,600,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",1400,0,600,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",4200,600,4600,0,400,0,0,400,0,200,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",1000,400,1200,200,0,400,200,0,0,0,0,200,0,0,0,400,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",2000,200,1000,1000,1000,0,0,200,0,0,0,400,200,800,0,200,400,1600,0,0,0,200,0,400,0,0,200,0,0,0,0,0,0,0,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",2000,200,3200,200,400,0,0,400,0,800,0,0,0,0,0,0,0,5800,0,0,0,200,0,0,0,0,1200,400,0,0,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",5600,1000,1200,2200,200,0,600,200,400,2600,0,200,800,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,200,0,400,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
"281",13600,1200,2200,2800,200,1000,1800,600,200,0,0,800,600,400,200,0,200,0,200,200,800,0,0,400,200,0,0,0,600,0,0,200,0,0,0,0,0,0,0,0,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",3000,51600,2200,1200,3200,1000,600,0,1800,200,400,200,600,0,0,1200,0,0,200,400,200,600,0,0,0,200,200,400,0,400,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",8600,0,200,3000,0,0,0,0,0,0,0,0,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1600,0,800,600,600,0,0,0,0,0,600,0,0,0,0,0,0,200,0,400,600,0,0,0,200,0,0,200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",2200,400,1000,2600,2000,0,0,0,800,200,0,0,200,0,0,0,0,200,0,400,0,0,0,0,200,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1000,200,800,1000,0,0,0,0,0,0,400,0,0,0,200,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",16800,1000,1400,5600,6200,3000,1800,400,800,0,200,600,400,1600,800,200,0,1000,400,2800,1200,0,200,0,800,0,400,200,0,0,0,400,200,0,0,0,200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",3200,400,600,1400,0,0,0,400,0,0,0,600,0,0,0,0,200,0,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",3200,400,1800,1000,2800,800,0,200,0,0,0,0,0,0,600,0,0,0,200,600,0,0,0,0,0,0,0,0,0,0,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",2800,0,800,2600,4400,0,0,0,0,0,1200,0,200,0,800,0,0,200,0,0,200,0,0,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",12600,800,400,2600,2800,0,600,0,400,0,2200,0,200,0,0,0,0,0,800,0,0,200,0,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",4600,600,3400,4200,2000,1400,1600,400,200,0,200,0,200,1400,0,400,0,0,0,200,400,0,400,0,0,0,0,200,0,0,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",3000,600,1000,4400,600,0,600,0,800,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",1200,400,1600,4600,400,0,0,0,600,0,0,0,0,0,200,0,0,0,200,0,400,400,0,0,0,0,0,0,0,0,0,400,0,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",5200,200,200,1200,200,200,0,200,0,0,0,0,200,1000,200,200,0,0,0,200,400,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",18200,0,200,4000,600,0,200,0,0,0,0,0,0,0,1000,400,0,0,200,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
"297",3600,400,400,4000,200,600,0,800,600,0,0,800,200,0,0,0,0,0,600,400,200,0,0,0,0,1200,200,200,0,200,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",3600,1200,1000,6800,4800,400,0,0,400,0,400,0,400,0,1600,1000,0,0,600,200,200,400,200,600,600,400,0,0,0,0,0,600,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",4000,200,1200,5200,3000,200,400,600,1800,0,0,800,400,200,0,200,0,200,200,200,0,0,200,0,200,400,0,0,0,0,200,400,0,0,0,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",26800,1800,200,4800,1400,0,200,0,0,0,8000,0,400,1000,400,200,0,0,0,0,0,0,0,200,0,0,600,0,0,0,0,200,600,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",9200,3200,2400,11400,1800,400,1200,0,1200,0,400,0,200,1400,800,1800,0,0,400,400,200,0,0,200,0,0,200,200,400,0,0,1000,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
